Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2018-06-07,2774.84,2779.9,2760.16,2770.37,2061850000
2018-06-08,2765.84,2779.39,2763.59,2779.03,1735116667
2018-06-11,2780.18,2790.21,2780.17,2782,1795738889
2018-06-12,2785.6,2789.8,2778.78,2786.85,1889450000
2018-06-13,2787.94,2791.47,2774.65,2775.63,2099572222
2018-06-14,2783.21,2789.06,2776.52,2782.49,1959383333
2018-06-15,2777.78,2782.81,2761.73,2779.66,3015994444
2018-06-18,2765.79,2774.99,2757.12,2773.75,1826194444
2018-06-19,2752.01,2765.05,2743.19,2762.59,2034150000
2018-06-20,2769.73,2774.86,2763.91,2767.32,1848666667
2018-06-21,2769.28,2769.28,2744.39,2749.76,1833366667
2018-06-22,2760.79,2764.17,2752.68,2754.88,3028083333
2018-06-25,2742.94,2742.94,2698.67,2717.07,2030600000
2018-06-26,2722.12,2732.91,2715.6,2723.06,1975050000
2018-06-27,2728.45,2746.09,2699.38,2699.63,2097827778
2018-06-28,2698.69,2724.34,2691.99,2716.31,1904522222
2018-06-29,2727.13,2743.26,2718.03,2718.37,1980900000
2018-07-02,2704.95,2727.26,2698.95,2726.71,1707583333
2018-07-03,2733.27,2736.58,2711.16,2713.22,1061927778
2018-07-05,2724.19,2737.83,2716.02,2736.61,1640788889
2018-07-06,2737.68,2764.41,2733.52,2759.82,1419322222
2018-07-09,2775.62,2784.65,2770.73,2784.17,1694466667
2018-07-10,2788.56,2795.58,2786.24,2793.84,1702138889
2018-07-11,2779.82,2785.91,2770.77,2774.02,1647077778
2018-07-12,2783.14,2799.22,2781.53,2798.29,1567605556
2018-07-13,2796.93,2804.53,2791.69,2801.31,1452222222
2018-07-16,2797.36,2801.19,2793.39,2798.43,1562350000
2018-07-17,2789.34,2814.19,2789.24,2809.55,1694850000
2018-07-18,2811.35,2816.76,2805.89,2815.62,1716544444
2018-07-19,2809.37,2812.05,2799.77,2804.49,1814833333
2018-07-20,2804.55,2809.7,2800.01,2801.83,1794561111
2018-07-23,2799.17,2808.61,2795.14,2806.98,1615238889
2018-07-24,2820.68,2829.99,2811.12,2820.4,1898627778
2018-07-25,2817.73,2848.03,2817.73,2846.07,1973894444
2018-07-26,2835.49,2845.57,2835.26,2837.44,2029627778
2018-07-27,2842.35,2843.17,2808.34,2818.82,1897616667
2018-07-30,2819,2821.74,2798.11,2802.6,1803205556
2018-07-31,2809.73,2824.46,2808.06,2816.29,2162277778
2018-08-01,2821.17,2825.83,2805.85,2813.36,1942772222
2018-08-02,2800.48,2829.91,2796.34,2827.22,1926322222
2018-08-03,2829.62,2840.38,2827.37,2840.35,1683550000
2018-08-06,2840.29,2853.29,2835.98,2850.4,1596966667
2018-08-07,2855.92,2863.43,2855.92,2858.45,1757094444
2018-08-08,2856.79,2862.44,2853.09,2857.7,1651222222
2018-08-09,2857.19,2862.48,2851.98,2853.58,1692805556
2018-08-10,2838.9,2842.2,2825.81,2833.28,1808911111
2018-08-13,2835.46,2843.4,2819.88,2821.93,1754694444
2018-08-14,2827.88,2843.11,2826.58,2839.96,1653872222
2018-08-15,2827.95,2827.95,2802.49,2818.37,2025038889
2018-08-16,2831.44,2850.49,2831.44,2840.69,1788822222
2018-08-17,2838.32,2855.63,2833.73,2850.13,1680055556
2018-08-20,2853.93,2859.76,2850.62,2857.05,1526677778
2018-08-21,2861.51,2873.23,2861.32,2862.96,1748411111
2018-08-22,2860.99,2867.54,2856.05,2861.82,1494200000
2018-08-23,2860.29,2868.78,2854.03,2856.98,1507727778
2018-08-24,2862.35,2876.16,2862.35,2874.69,1442327778
2018-08-27,2884.69,2898.25,2884.69,2896.74,1585600000
2018-08-28,2901.45,2903.77,2893.5,2897.52,1490661111
2018-08-29,2900.62,2916.5,2898.4,2914.04,1551033333
2018-08-30,2908.94,2912.46,2895.22,2901.13,1556766667
2018-08-31,2898.37,2906.32,2891.73,2901.52,1600144444
2018-09-04,2896.96,2900.18,2885.13,2896.72,1709477778
2018-09-05,2891.59,2894.21,2876.92,2888.6,1800694444
2018-09-06,2888.64,2892.05,2867.29,2878.05,1744216667
2018-09-07,2868.26,2883.81,2864.12,2871.68,1636816667
